mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0023986339569091798,0.0013995170593261719,0.5202380952380952,0.5687121212121212,1.0,0.01,"{'SVM__C': 1.0, 'SVM__gamma': 0.01}",200,0.6500000000000001,0.5624999999999999,0.5000000000000001,0.55,0.5,0.5333333333333332,0.5,0.5852272727272728,0.425,0.6125,0.0004903706859937481,0.0004909546502999496,0.07464959717424234,0.027678587826310296
0.0026023387908935547,0.0011958599090576172,0.6646825396825397,0.7415151515151516,1.0,0.0311111111111,"{'SVM__C': 1.0, 'SVM__gamma': 0.03111111111111111}",187,0.8166666666666668,0.725,0.5833333333333335,0.75,0.7333333333333333,0.7083333333333334,0.6916666666666667,0.7299242424242425,0.46666666666666673,0.7943181818181818,0.0008026438429704388,0.0003995201521744096,0.1206218664616092,0.029557689774293724
0.0022020816802978517,0.0012000083923339843,0.6769841269841269,0.8223376623376624,1.0,0.0522222222222,"{'SVM__C': 1.0, 'SVM__gamma': 0.052222222222222225}",173,0.8375000000000001,0.8874999999999998,0.5833333333333335,0.7696428571428571,0.7,0.7833333333333333,0.775,0.8003787878787879,0.46666666666666673,0.8708333333333335,0.00040004638103583834,0.0007489548349443128,0.1310902953421031,0.04770373716604998
0.002000284194946289,0.000599527359008789,0.6579365079365079,0.8550757575757576,1.0,0.0733333333333,"{'SVM__C': 1.0, 'SVM__gamma': 0.073333333333333334}",192,0.7125,0.9249999999999999,0.5833333333333335,0.7875,0.7,0.85,0.775,0.8295454545454546,0.5166666666666667,0.8833333333333334,0.0006320348264902888,0.0004895145470454007,0.09022652478486767,0.04675881300038288
0.0016024112701416016,0.0010003089904785157,0.63994708994709,0.8806709956709957,1.0,0.0944444444444,"{'SVM__C': 1.0, 'SVM__gamma': 0.094444444444444442}",195,0.7625000000000002,0.919642857142857,0.5833333333333335,0.8625,0.7,0.875,0.775,0.8545454545454545,0.35000000000000003,0.8916666666666667,0.0004915483656930367,5.56082906231432e-07,0.15052384081529774,0.02317153401009578
0.0020001888275146484,0.0010026454925537109,0.6496031746031746,0.8918831168831168,1.0,0.115555555556,"{'SVM__C': 1.0, 'SVM__gamma': 0.11555555555555555}",194,0.7625000000000002,0.907142857142857,0.6333333333333334,0.8875,0.7,0.9,0.8166666666666668,0.8731060606060607,0.3,0.8916666666666667,0.0006324850929980568,5.44012477758471e-06,0.17213053480672624,0.011580845142448622
0.00180206298828125,0.0008005142211914062,0.631084656084656,0.9022619047619047,1.0,0.136666666667,"{'SVM__C': 1.0, 'SVM__gamma': 0.13666666666666669}",197,0.6791666666666668,0.907142857142857,0.6333333333333334,0.9125000000000001,0.7,0.9,0.8166666666666668,0.9125000000000001,0.3,0.8791666666666667,0.0007495803019682738,0.0007480490972490815,0.16324163518442825,0.012425515041087102
0.001599597930908203,0.0004002571105957031,0.5874338624338624,0.903095238095238,1.0,0.157777777778,"{'SVM__C': 1.0, 'SVM__gamma': 0.15777777777777779}",199,0.6791666666666668,0.907142857142857,0.6333333333333334,0.9125000000000001,0.7,0.9,0.5666666666666667,0.9,0.3,0.8958333333333334,0.0004904083073134365,0.0004902136783269751,0.13947592618660296,0.0059452338043732246
0.0018033981323242188,0.0012035369873046875,0.5985449735449736,0.905595238095238,1.0,0.178888888889,"{'SVM__C': 1.0, 'SVM__gamma': 0.1788888888888889}",198,0.6791666666666668,0.907142857142857,0.6833333333333333,0.925,0.7,0.9,0.5666666666666667,0.9,0.3,0.8958333333333334,0.0007535657676059443,0.0007524241508604303,0.1445877622527345,0.01036193102237569
0.003002452850341797,0.0010028839111328124,0.639021164021164,0.905595238095238,1.0,0.2,"{'SVM__C': 1.0, 'SVM__gamma': 0.20000000000000001}",196,0.6791666666666668,0.907142857142857,0.6833333333333333,0.925,0.7833333333333333,0.9,0.5666666666666667,0.9,0.43333333333333335,0.8958333333333334,0.0012686269074034815,1.0182455303222e-06,0.11572823061642314,0.01036193102237569
0.0018032073974609375,0.001201486587524414,0.6567460317460317,0.6767424242424243,2.0,0.01,"{'SVM__C': 2.0, 'SVM__gamma': 0.01}",193,0.7333333333333335,0.5874999999999999,0.5000000000000001,0.7,0.7333333333333333,0.7083333333333334,0.775,0.6844696969696971,0.55,0.7034090909090909,0.00039998968228145617,0.00039777164688054305,0.11137723232814845,0.04532975293752894
0.0020014762878417967,0.0008008480072021484,0.6915343915343914,0.8525757575757575,2.0,0.0311111111111,"{'SVM__C': 2.0, 'SVM__gamma': 0.03111111111111111}",153,0.8375000000000001,0.9249999999999999,0.5833333333333335,0.7875,0.7,0.8625,0.775,0.8295454545454546,0.55,0.8583333333333333,0.0006325636695923904,0.0004004292098794574,0.10984137656609591,0.0450381177198851
0.0018037796020507813,0.001200723648071289,0.6728835978835979,0.8835497835497834,2.0,0.0522222222222,"{'SVM__C': 2.0, 'SVM__gamma': 0.052222222222222225}",180,0.7125,0.8946428571428572,0.6833333333333333,0.8625,0.7,0.875,0.9,0.8897727272727274,0.35000000000000003,0.8958333333333334,0.001171765234613403,0.0004085696597649368,0.16653578362190333,0.012875240516946518
0.001406717300415039,0.0007987499237060546,0.7030423280423281,0.9030952380952382,2.0,0.0733333333333,"{'SVM__C': 2.0, 'SVM__gamma': 0.073333333333333334}",132,0.6791666666666668,0.907142857142857,0.6833333333333333,0.9125000000000001,0.7833333333333333,0.9,0.9,0.9125000000000001,0.46666666666666673,0.8833333333333334,0.0005006498010376922,0.000399381718957851,0.13443289655329516,0.010893995516888891
0.001398754119873047,0.0008000373840332031,0.7030423280423281,0.9080952380952381,2.0,0.0944444444444,"{'SVM__C': 2.0, 'SVM__gamma': 0.094444444444444442}",132,0.6791666666666668,0.907142857142857,0.6833333333333333,0.925,0.7833333333333333,0.9125,0.9,0.9125000000000001,0.46666666666666673,0.8833333333333334,0.0004896290021089602,0.00040001881990829716,0.13443289655329516,0.013701341444165757
0.001399087905883789,0.0,0.6593915343915344,0.9105952380952381,2.0,0.115555555556,"{'SVM__C': 2.0, 'SVM__gamma': 0.11555555555555555}",188,0.6791666666666668,0.907142857142857,0.6833333333333333,0.925,0.7833333333333333,0.9125,0.65,0.9125000000000001,0.46666666666666673,0.8958333333333334,0.0004893568232853859,0.0,0.09942229583414937,0.00942959349919661
0.001199960708618164,0.0004021167755126953,0.6593915343915344,0.9145238095238095,2.0,0.136666666667,"{'SVM__C': 2.0, 'SVM__gamma': 0.13666666666666669}",188,0.6791666666666668,0.907142857142857,0.6833333333333333,0.9375,0.7833333333333333,0.9071428571428571,0.65,0.9125000000000001,0.46666666666666673,0.9083333333333333,0.0003999487973505415,0.0004925079155275543,0.09942229583414937,0.011655728594570787
0.001803112030029297,0.001001596450805664,0.6593915343915344,0.9180952380952381,2.0,0.157777777778,"{'SVM__C': 2.0, 'SVM__gamma': 0.15777777777777779}",188,0.6791666666666668,0.8946428571428572,0.6833333333333333,0.9375,0.7833333333333333,0.925,0.65,0.925,0.46666666666666673,0.9083333333333333,0.0004024576066742878,0.0006352059985675366,0.09942229583414937,0.014947944443431012
0.0016011238098144532,0.0020042896270751954,0.6593915343915344,0.928095238095238,2.0,0.178888888889,"{'SVM__C': 2.0, 'SVM__gamma': 0.1788888888888889}",188,0.6791666666666668,0.919642857142857,0.6833333333333333,0.9375,0.7833333333333333,0.9375,0.65,0.9375000000000001,0.46666666666666673,0.9083333333333333,0.001199531905847038,0.0012714544162086801,0.09942229583414937,0.012060881087537128
0.0009993553161621095,0.0005996227264404297,0.6768518518518519,0.9320238095238095,2.0,0.2,"{'SVM__C': 2.0, 'SVM__gamma': 0.20000000000000001}",174,0.6791666666666668,0.919642857142857,0.6833333333333333,0.932142857142857,0.7833333333333333,0.95,0.65,0.9375000000000001,0.5666666666666668,0.9208333333333333,8.064048063892252e-07,0.000489590053050404,0.06779297325831073,0.011239759763735443
0.0012006282806396485,0.0006000041961669922,0.687962962962963,0.7286363636363636,3.0,0.01,"{'SVM__C': 3.0, 'SVM__gamma': 0.01}",164,0.8166666666666668,0.6999999999999998,0.5833333333333335,0.75,0.7333333333333333,0.7083333333333334,0.775,0.7071969696969698,0.5166666666666667,0.7776515151515153,0.0003994949394996377,0.0004899022410716795,0.11394963321768453,0.03016883163471633
0.0016015529632568359,0.0008036613464355469,0.7152116402116402,0.8650757575757577,3.0,0.0311111111111,"{'SVM__C': 3.0, 'SVM__gamma': 0.03111111111111111}",82,0.8375000000000001,0.9125,0.6833333333333333,0.8125,0.7,0.875,0.9,0.8420454545454545,0.43333333333333335,0.8833333333333334,0.0004912330163994672,0.0004018514250288815,0.15307539325348246,0.034570199802964635
0.0024033546447753905,0.0009981155395507812,0.7030423280423281,0.9005952380952381,3.0,0.0522222222222,"{'SVM__C': 3.0, 'SVM__gamma': 0.052222222222222225}",132,0.6791666666666668,0.907142857142857,0.6833333333333333,0.9125000000000001,0.7833333333333333,0.9,0.9,0.9,0.46666666666666673,0.8833333333333334,0.0007986634743236026,0.0006321898267748226,0.13443289655329516,0.009831344200982157
0.0010002613067626952,0.0008007049560546875,0.7030423280423281,0.9105952380952381,3.0,0.0733333333333,"{'SVM__C': 3.0, 'SVM__gamma': 0.073333333333333334}",132,0.6791666666666668,0.907142857142857,0.6833333333333333,0.925,0.7833333333333333,0.9125,0.9,0.9125000000000001,0.46666666666666673,0.8958333333333334,9.60800250988478e-07,0.0004003558288223177,0.13443289655329516,0.00942959349919661
0.0012000083923339843,0.0010011672973632812,0.7175925925925928,0.9145238095238095,3.0,0.0944444444444,"{'SVM__C': 3.0, 'SVM__gamma': 0.094444444444444442}",79,0.6791666666666668,0.8946428571428572,0.6833333333333333,0.9375,0.7833333333333333,0.9071428571428571,0.9,0.9375000000000001,0.55,0.8958333333333334,0.0003998057183511023,2.520480210571768e-06,0.11042807030172361,0.01926071277729209
0.002005147933959961,0.0009977340698242188,0.6681216931216931,0.9209523809523809,3.0,0.115555555556,"{'SVM__C': 3.0, 'SVM__gamma': 0.11555555555555555}",182,0.6791666666666668,0.919642857142857,0.6833333333333333,0.9196428571428571,0.7833333333333333,0.9196428571428571,0.65,0.9375000000000001,0.5166666666666667,0.9083333333333333,0.0008979897252412866,2.6736918962242483e-06,0.08294605355900549,0.009361715833970287
0.0018033027648925782,0.0012063026428222657,0.6681216931216931,0.9295238095238094,3.0,0.136666666667,"{'SVM__C': 3.0, 'SVM__gamma': 0.13666666666666669}",182,0.6791666666666668,0.919642857142857,0.6833333333333333,0.932142857142857,0.7833333333333333,0.95,0.65,0.9375000000000001,0.5166666666666667,0.9083333333333333,0.0004011416676067824,0.0007534046655943394,0.08294605355900549,0.014397381029161755
0.001602935791015625,0.0008005142211914062,0.6681216931216931,0.943095238095238,3.0,0.157777777778,"{'SVM__C': 3.0, 'SVM__gamma': 0.15777777777777779}",182,0.6791666666666668,0.919642857142857,0.6833333333333333,0.95,0.7833333333333333,0.975,0.65,0.9625,0.5166666666666667,0.9083333333333333,0.0008070200671946397,0.00040029360736803604,0.08294605355900549,0.02530034999264967
0.0016011238098144532,0.0012045860290527343,0.6681216931216931,0.9420238095238094,3.0,0.178888888889,"{'SVM__C': 3.0, 'SVM__gamma': 0.1788888888888889}",182,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9571428571428571,0.65,0.9625,0.5166666666666667,0.9083333333333333,0.0004897075734614074,0.0004063443489726967,0.08294605355900549,0.019718828554112583
0.0018011093139648437,0.0008038520812988281,0.6914021164021165,0.9445238095238094,3.0,0.2,"{'SVM__C': 3.0, 'SVM__gamma': 0.20000000000000001}",154,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.65,0.9083333333333333,0.0007493112716925122,0.00040196831112403555,0.04889020231749978,0.022123006975583687
0.002802133560180664,0.0012037277221679688,0.7313492063492064,0.7834848484848486,4.0,0.01,"{'SVM__C': 4.0, 'SVM__gamma': 0.01}",55,0.9000000000000001,0.7875,0.5833333333333335,0.75,0.7833333333333333,0.7333333333333333,0.775,0.7943181818181819,0.6000000000000001,0.8522727272727273,0.0011682243733379856,0.00039880621158807185,0.12284934965644029,0.0412350927511569
0.001600027084350586,0.0007998466491699219,0.7408730158730158,0.893095238095238,4.0,0.0311111111111,"{'SVM__C': 4.0, 'SVM__gamma': 0.03111111111111111}",29,0.8875000000000002,0.907142857142857,0.6833333333333333,0.8875,0.7,0.875,0.9,0.9125000000000001,0.5166666666666667,0.8833333333333334,0.0004896882440627325,0.00039992350936144907,0.13804477047165875,0.014338197244659357
0.0018018722534179688,0.0014040946960449218,0.691931216931217,0.9105952380952381,4.0,0.0522222222222,"{'SVM__C': 4.0, 'SVM__gamma': 0.052222222222222225}",152,0.6291666666666668,0.907142857142857,0.6833333333333333,0.9375,0.7833333333333333,0.9125,0.9,0.9125000000000001,0.46666666666666673,0.8833333333333334,0.0007493233638205756,0.0008041657771302063,0.13796692608713704,0.01724095608988734
0.0030040740966796875,0.0014018535614013672,0.7175925925925928,0.9120238095238096,4.0,0.0733333333333,"{'SVM__C': 4.0, 'SVM__gamma': 0.073333333333333334}",79,0.6791666666666668,0.8946428571428572,0.6833333333333333,0.9375,0.7833333333333333,0.9071428571428571,0.9,0.9375000000000001,0.55,0.8833333333333334,0.0012674992725650457,0.000798983843110713,0.11042807030172361,0.02212300697558366
0.0020020008087158203,0.0010042667388916015,0.7117724867724868,0.9234523809523809,4.0,0.0944444444444,"{'SVM__C': 4.0, 'SVM__gamma': 0.094444444444444442}",93,0.6791666666666668,0.919642857142857,0.6833333333333333,0.9196428571428571,0.7833333333333333,0.932142857142857,0.9,0.9375000000000001,0.5166666666666667,0.9083333333333333,0.0006340715821906088,5.317108500361026e-06,0.11960477353873292,0.010300199236344445
0.002402210235595703,0.0012005805969238282,0.6681216931216931,0.9370238095238095,4.0,0.115555555556,"{'SVM__C': 4.0, 'SVM__gamma': 0.11555555555555555}",182,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9446428571428571,0.65,0.9500000000000001,0.5166666666666667,0.9083333333333333,0.0018543620344587037,0.00040202187468101584,0.08294605355900549,0.015759314993688506
0.002205562591552734,0.001199483871459961,0.6826719576719578,0.9395238095238094,4.0,0.136666666667,"{'SVM__C': 4.0, 'SVM__gamma': 0.13666666666666669}",165,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9571428571428571,0.65,0.9625,0.6000000000000001,0.8958333333333334,0.00040180287514530896,0.0007454105840209651,0.058935882479268925,0.024130573563404284
0.002001047134399414,0.0010066032409667969,0.6826719576719578,0.9445238095238094,4.0,0.157777777778,"{'SVM__C': 4.0, 'SVM__gamma': 0.15777777777777779}",165,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.6000000000000001,0.9083333333333333,7.539457464619588e-07,0.00064187320678618,0.058935882479268925,0.022123006975583687
0.002202272415161133,0.0010010719299316407,0.6715608465608466,0.9495238095238093,4.0,0.178888888889,"{'SVM__C': 4.0, 'SVM__gamma': 0.1788888888888889}",181,0.6791666666666668,0.9321428571428569,0.6333333333333334,0.9625,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.6000000000000001,0.9208333333333333,0.00040055635408006897,0.0006328112807251081,0.06237659634929464,0.01932242244311766
0.0014023303985595704,0.0014038562774658203,0.6802910052910053,0.9630952380952381,4.0,0.2,"{'SVM__C': 4.0, 'SVM__gamma': 0.20000000000000001}",172,0.6791666666666668,0.9571428571428571,0.6333333333333334,0.9625,0.7833333333333333,0.9875,0.65,0.9750000000000001,0.65,0.9333333333333333,0.0004914827555456235,0.0004954091938869576,0.05478737937240255,0.018214674754637658
0.0018016815185546875,0.001002931594848633,0.7313492063492064,0.8238636363636364,5.0,0.01,"{'SVM__C': 5.0, 'SVM__gamma': 0.01}",55,0.9000000000000001,0.8749999999999999,0.5833333333333335,0.7875,0.7833333333333333,0.7875,0.775,0.8170454545454546,0.6000000000000001,0.8522727272727273,0.00039957037358540385,6.433945239990377e-06,0.12284934965644029,0.03496604019534021
0.0022010326385498045,0.001200246810913086,0.7382275132275132,0.890595238095238,5.0,0.0311111111111,"{'SVM__C': 5.0, 'SVM__gamma': 0.03111111111111111}",30,0.8375000000000001,0.907142857142857,0.6833333333333333,0.8875,0.7833333333333333,0.875,0.9,0.9,0.46666666666666673,0.8833333333333334,0.000749234599721459,0.0004023141369845281,0.14396199130211884,0.011556820094772912
0.0018064498901367188,0.000994253158569336,0.7064814814814816,0.9120238095238096,5.0,0.0522222222222,"{'SVM__C': 5.0, 'SVM__gamma': 0.052222222222222225}",98,0.6291666666666668,0.8946428571428572,0.6833333333333333,0.9375,0.7833333333333333,0.9071428571428571,0.9,0.9375000000000001,0.55,0.8833333333333334,0.0007489047716153915,3.2319570928250397e-06,0.1161049824125351,0.02212300697558366
0.0016013145446777343,0.0012043476104736327,0.7263227513227515,0.915952380952381,5.0,0.0733333333333,"{'SVM__C': 5.0, 'SVM__gamma': 0.073333333333333334}",58,0.6791666666666668,0.919642857142857,0.6833333333333333,0.9196428571428571,0.7833333333333333,0.9196428571428571,0.9,0.9375000000000001,0.6000000000000001,0.8833333333333334,0.0004892825267082722,0.0007488396478479288,0.09812456932365239,0.017715309750226914
0.002203083038330078,0.0014016151428222657,0.7263227513227515,0.9345238095238095,5.0,0.0944444444444,"{'SVM__C': 5.0, 'SVM__gamma': 0.094444444444444442}",58,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9446428571428571,0.9,0.9500000000000001,0.6000000000000001,0.8958333333333334,0.0007481960909089421,0.0004920628031946468,0.09812456932365239,0.020415885727116407
0.0018023967742919922,0.0012010574340820313,0.6826719576719578,0.9395238095238094,5.0,0.115555555556,"{'SVM__C': 5.0, 'SVM__gamma': 0.11555555555555555}",165,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9571428571428571,0.65,0.9625,0.6000000000000001,0.8958333333333334,0.00040017677188903915,0.0004012006688548482,0.058935882479268925,0.024130573563404284
0.0022017955780029297,0.0009984970092773438,0.6826719576719578,0.9520238095238096,5.0,0.136666666667,"{'SVM__C': 5.0, 'SVM__gamma': 0.13666666666666669}",165,0.6791666666666668,0.9446428571428572,0.6833333333333333,0.9625,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.6000000000000001,0.9208333333333333,0.00039994888262657655,9.887905766166553e-07,0.058935882479268925,0.0176479813906728
0.001806926727294922,0.0011981964111328126,0.6826719576719578,0.9545238095238094,5.0,0.157777777778,"{'SVM__C': 5.0, 'SVM__gamma': 0.15777777777777779}",165,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.9625,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.6000000000000001,0.9208333333333333,0.00040293736981576175,0.0004027590484595037,0.058935882479268925,0.017307411281320257
0.0018033027648925782,0.00120086669921875,0.6914021164021165,0.9630952380952381,5.0,0.178888888889,"{'SVM__C': 5.0, 'SVM__gamma': 0.1788888888888889}",154,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.9625,0.7833333333333333,0.9875,0.65,0.9750000000000001,0.65,0.9333333333333333,0.00040076274191906604,0.00040203467910375897,0.04889020231749978,0.018214674754637658
0.0024024009704589843,0.001798868179321289,0.7001322751322753,0.968095238095238,5.0,0.2,"{'SVM__C': 5.0, 'SVM__gamma': 0.20000000000000001}",136,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.9750000000000001,0.7833333333333333,1.0,0.65,0.9750000000000001,0.7000000000000001,0.9333333333333333,0.0004906046480313568,0.000747503440882769,0.045029435392754606,0.02209800885747069
0.0018012523651123047,0.0008022308349609375,0.735978835978836,0.8196969696969697,6.0,0.01,"{'SVM__C': 6.0, 'SVM__gamma': 0.01}",42,0.9000000000000001,0.8874999999999998,0.5833333333333335,0.775,0.7,0.7708333333333334,0.9,0.8295454545454546,0.6000000000000001,0.8356060606060607,0.0007485836157654165,0.0004011342932576511,0.13910162593830572,0.04320374244069069
0.002399587631225586,0.0006003856658935546,0.7342592592592594,0.9005952380952381,6.0,0.0311111111111,"{'SVM__C': 6.0, 'SVM__gamma': 0.03111111111111111}",49,0.7541666666666668,0.8946428571428572,0.6833333333333333,0.9,0.7833333333333333,0.9125,0.9,0.9125000000000001,0.55,0.8833333333333334,0.0013564034788107605,0.0004902133304576181,0.10902163425326998,0.011110402471733411
0.002199602127075195,0.001200389862060547,0.7263227513227515,0.9145238095238095,6.0,0.0522222222222,"{'SVM__C': 6.0, 'SVM__gamma': 0.052222222222222225}",58,0.6791666666666668,0.8946428571428572,0.6833333333333333,0.9375,0.7833333333333333,0.9196428571428571,0.9,0.9375000000000001,0.6000000000000001,0.8833333333333334,0.0003986606863954404,0.0004004502585952266,0.09812456932365239,0.022136455807941817
0.0020031452178955076,0.0011989116668701173,0.7263227513227515,0.9355952380952381,6.0,0.0733333333333,"{'SVM__C': 6.0, 'SVM__gamma': 0.073333333333333334}",58,0.6791666666666668,0.9499999999999998,0.6833333333333333,0.95,0.7833333333333333,0.9446428571428571,0.9,0.9375000000000001,0.6000000000000001,0.8958333333333334,0.0006334686870820722,0.0003986839614490071,0.09812456932365239,0.02040338662921039
0.0028011322021484373,0.0008015632629394531,0.7263227513227515,0.9395238095238094,6.0,0.0944444444444,"{'SVM__C': 6.0, 'SVM__gamma': 0.094444444444444442}",58,0.6791666666666668,0.9321428571428569,0.6833333333333333,0.95,0.7833333333333333,0.9571428571428571,0.9,0.9625,0.6000000000000001,0.8958333333333334,0.0016008864600103843,0.00040080626682631595,0.09812456932365239,0.024130573563404284
0.001800394058227539,0.0010037899017333984,0.6826719576719578,0.9545238095238094,6.0,0.115555555556,"{'SVM__C': 6.0, 'SVM__gamma': 0.11555555555555555}",165,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.9625,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.6000000000000001,0.9208333333333333,0.0003998758398829301,5.087653605785042e-06,0.058935882479268925,0.017307411281320257
0.002003002166748047,0.0009975910186767578,0.6914021164021165,0.9545238095238094,6.0,0.136666666667,"{'SVM__C': 6.0, 'SVM__gamma': 0.13666666666666669}",154,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.9625,0.7833333333333333,0.9696428571428571,0.65,0.9625,0.65,0.9208333333333333,2.635145545892353e-06,0.0006301494317001747,0.04889020231749978,0.017307411281320257
0.0018015861511230468,0.0012006282806396485,0.6914021164021165,0.9670238095238094,6.0,0.157777777778,"{'SVM__C': 6.0, 'SVM__gamma': 0.15777777777777779}",154,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.9750000000000001,0.7833333333333333,0.9821428571428571,0.65,0.9750000000000001,0.65,0.9458333333333333,0.0003992817690400518,0.0007499996631085349,0.04889020231749978,0.013434986647300872
0.0020041465759277344,0.0010010242462158204,0.6914021164021165,0.9730952380952381,6.0,0.178888888889,"{'SVM__C': 6.0, 'SVM__gamma': 0.1788888888888889}",154,0.6791666666666668,0.969642857142857,0.6833333333333333,0.9750000000000001,0.7833333333333333,1.0,0.65,0.9750000000000001,0.65,0.9458333333333333,0.0006346731056877447,2.7499906263916426e-06,0.04889020231749978,0.017240956089887377
0.0020018100738525392,0.0011971950531005859,0.7191798941798943,0.9780952380952381,6.0,0.2,"{'SVM__C': 6.0, 'SVM__gamma': 0.20000000000000001}",77,0.6791666666666668,0.969642857142857,0.6833333333333333,0.9750000000000001,0.8333333333333334,1.0,0.65,0.9750000000000001,0.75,0.9708333333333333,0.000633402765357473,0.0004006189774201178,0.06581608374635044,0.011163848766190655
0.0020006179809570314,0.0010022640228271485,0.7325396825396826,0.8396969696969696,7.0,0.01,"{'SVM__C': 7.0, 'SVM__gamma': 0.01}",53,0.9500000000000001,0.9249999999999999,0.5833333333333335,0.775,0.7,0.7958333333333333,0.9,0.8420454545454545,0.5166666666666667,0.8606060606060607,0.0010967600796253825,5.813503514910954e-06,0.16943282737768756,0.05259092873418348
0.0016023635864257813,0.000999784469604492,0.7342592592592594,0.9091666666666667,7.0,0.0311111111111,"{'SVM__C': 7.0, 'SVM__gamma': 0.03111111111111111}",49,0.7541666666666668,0.9125,0.6833333333333333,0.925,0.7833333333333333,0.9125,0.9,0.9125000000000001,0.55,0.8833333333333334,0.0004919933934878298,3.018043975533802e-06,0.10902163425326998,0.013794121131039023
0.001201295852661133,0.0010013103485107422,0.7263227513227515,0.9195238095238094,7.0,0.0522222222222,"{'SVM__C': 7.0, 'SVM__gamma': 0.052222222222222225}",58,0.6791666666666668,0.919642857142857,0.6833333333333333,0.9375,0.7833333333333333,0.9196428571428571,0.9,0.9375000000000001,0.6000000000000001,0.8833333333333334,0.0003998775457113482,4.900995314609374e-06,0.09812456932365239,0.01977910897708583
0.0018013477325439452,0.0009992122650146484,0.7263227513227515,0.9380952380952381,7.0,0.0733333333333,"{'SVM__C': 7.0, 'SVM__gamma': 0.073333333333333334}",58,0.6791666666666668,0.9499999999999998,0.6833333333333333,0.95,0.7833333333333333,0.9446428571428571,0.9,0.9500000000000001,0.6000000000000001,0.8958333333333334,0.0007467607360220283,0.0006312798855658367,0.09812456932365239,0.021232569214884273
0.0018025875091552735,0.0011988639831542968,0.7263227513227515,0.9495238095238093,7.0,0.0944444444444,"{'SVM__C': 7.0, 'SVM__gamma': 0.094444444444444442}",58,0.6791666666666668,0.9571428571428571,0.6833333333333333,0.95,0.7833333333333333,0.9571428571428571,0.9,0.9625,0.6000000000000001,0.9208333333333333,0.0004005377803161601,0.0004007586002256551,0.09812456932365239,0.01488523747827292
